time;distance;pace;heartRate
1559.0;3926.60009765625;7.08;170
1560.0;3928.5;7.08;170
1561.0;3930.800048828125;7.1;170
1562.0;3933.60009765625;7.18;170
1563.0;3937.60009765625;7.3;169
1564.0;3942.5;7.45;169
1565.0;3947.60009765625;7.62;169
1566.0;3952.199951171875;7.77;168
1567.0;3956.89990234375;7.88;168
1568.0;3961.300048828125;7.98;168
1569.0;3965.60009765625;8.08;168
1570.0;3969.89990234375;8.19;169
1571.0;3973.60009765625;8.32;168
1572.0;3976.199951171875;8.45;168
1573.0;3979.300048828125;8.58;168
1574.0;3982.199951171875;8.7;167
1575.0;3985.10009765625;8.81;166
1576.0;3988.10009765625;8.92;166
1577.0;3991.39990234375;9.01;166
1578.0;3994.5;9.1;166
1579.0;3997.5;9.19;166
1580.0;4000.39990234375;9.27;166
1581.0;4003.60009765625;9.34;166
1582.0;4006.39990234375;9.41;166
1583.0;4009.10009765625;9.47;166
1584.0;4011.10009765625;9.51;166
1585.0;4013.89990234375;9.53;166
1586.0;4017.60009765625;9.58;165
1587.0;4020.89990234375;9.33;165
1588.0;4024.60009765625;9.02;165
1589.0;4028.300048828125;8.79;164
1590.0;4030.800048828125;8.64;163
1591.0;4033.0;8.51;163
1592.0;4036.0;8.47;163
1593.0;4039.5;8.42;163
1594.0;4042.10009765625;8.37;163
1595.0;4042.800048828125;7.91;163
1596.0;4044.300048828125;7.7;163
1597.0;4046.0;7.56;163
1598.0;4047.5;7.46;163
1599.0;4049.10009765625;7.39;163
1600.0;4051.199951171875;7.35;163
1601.0;4053.699951171875;7.32;163
1602.0;4056.5;7.31;163
1603.0;4058.699951171875;7.31;163
1604.0;4060.699951171875;7.29;162
1605.0;4063.10009765625;7.29;162
1606.0;4065.60009765625;7.29;162
1607.0;4068.10009765625;7.35;162
1608.0;4071.0;7.43;163
1609.0;4074.300048828125;7.55;163
1610.0;4077.199951171875;7.67;162
1611.0;4079.800048828125;7.81;162
1612.0;4082.60009765625;7.97;162
1613.0;4085.5;8.18;162
1614.0;4089.199951171875;8.44;162
1615.0;4093.10009765625;8.71;161
1616.0;4096.89990234375;8.96;161
1617.0;4100.10009765625;9.2;161
1618.0;4103.10009765625;9.36;161
1619.0;4106.0;9.45;161
1620.0;4109.2001953125;9.55;161
1621.0;4112.2998046875;9.66;161
1622.0;4115.39990234375;9.75;161
1623.0;4116.7998046875;9.84;161
1624.0;4118.2998046875;9.85;161
1625.0;4120.60009765625;9.91;160
1626.0;4123.5;10.51;160
1627.0;4127.0;14.37;160
1628.0;4131.7001953125;14.93;160
1629.0;4135.7998046875;14.8;160
1630.0;4139.89990234375;14.25;159
1631.0;4143.39990234375;13.75;159
1632.0;4147.10009765625;12.75;159
1633.0;4150.2001953125;12.12;159
1634.0;4152.89990234375;11.68;159
1635.0;4155.2001953125;11.57;158
1636.0;4157.10009765625;11.46;158
1637.0;4157.60009765625;11.35;158
1638.0;4157.89990234375;11.24;158
1639.0;4159.60009765625;11.12;158
1640.0;4162.7001953125;11.02;158
1641.0;4165.2998046875;10.93;157
1642.0;4168.2001953125;10.86;157
1643.0;4171.0;10.83;157
1644.0;4174.7998046875;10.83;157
1645.0;4179.0;10.88;157
1646.0;4183.0;10.94;157
1647.0;4186.10009765625;10.99;157
1648.0;4189.5;11.01;157
1649.0;4193.10009765625;11.01;156
1650.0;4196.2001953125;10.97;156
1651.0;4199.0;10.92;156
1652.0;4201.0;10.87;156
1653.0;4202.60009765625;10.84;156
1654.0;4204.89990234375;10.82;156
1655.0;4208.2998046875;10.82;155
1656.0;4211.5;10.82;155
1657.0;4213.7001953125;10.84;155
1658.0;4217.2998046875;10.88;155
1659.0;4220.89990234375;10.97;155
1660.0;4224.10009765625;10.94;155
1661.0;4227.5;11.03;155
1662.0;4230.7001953125;11.32;155
1663.0;4234.60009765625;11.62;154
1664.0;4238.0;10.91;154
1665.0;4241.2998046875;10.52;154
1666.0;4245.60009765625;10.35;153
1667.0;4249.2001953125;10.18;153
1668.0;4252.39990234375;10.02;153
1669.0;4256.10009765625;9.89;153
1670.0;4260.10009765625;9.78;153
1671.0;4263.89990234375;9.68;152
1672.0;4268.0;9.61;152
1673.0;4272.5;9.57;152
1674.0;4277.7998046875;9.54;152
1675.0;4283.10009765625;9.54;152
1676.0;4287.10009765625;9.55;152
1677.0;4291.10009765625;9.56;152
1678.0;4294.2998046875;9.58;152
1679.0;4297.2998046875;9.6;152
1680.0;4299.89990234375;9.6;151
1681.0;4301.2001953125;9.63;151
1682.0;4302.0;9.65;151
1683.0;4302.7998046875;9.66;151
1684.0;4302.7998046875;9.67;151
1685.0;4304.0;9.67;151
1686.0;4304.89990234375;9.67;151
1687.0;4306.89990234375;9.66;151
1688.0;4308.60009765625;9.66;151
1689.0;4310.89990234375;9.65;151
1690.0;4313.39990234375;9.65;151
1691.0;4316.2001953125;9.5;152
1692.0;4318.7998046875;9.28;152
1693.0;4322.0;9.05;152
1694.0;4325.0;8.79;152
1695.0;4327.89990234375;8.52;152
1696.0;4330.2998046875;8.27;152
1697.0;4332.5;8.07;152
1698.0;4334.39990234375;7.9;152
1699.0;4335.7998046875;7.82;152
1700.0;4337.7998046875;7.48;152
1701.0;4339.39990234375;6.99;153
1702.0;4340.89990234375;6.54;153
1703.0;4342.7001953125;6.4;153
1704.0;4346.10009765625;6.4;153
1705.0;4350.7001953125;6.57;153
1706.0;4355.0;6.64;153
1707.0;4358.89990234375;6.71;153
1708.0;4362.2998046875;6.7;153
1709.0;4366.2001953125;6.7;153
1710.0;4370.7998046875;6.7;153
1711.0;4375.7998046875;6.79;153
1712.0;4380.10009765625;6.93;153
1713.0;4384.2001953125;7.13;153
1714.0;4387.5;7.32;153
1715.0;4391.2998046875;7.5;153
1716.0;4395.2001953125;7.64;153
1717.0;4400.60009765625;7.74;153
1718.0;4405.2998046875;7.8;153
1719.0;4409.5;7.86;153
1720.0;4413.89990234375;7.92;152
1721.0;4418.10009765625;7.98;152
1722.0;4420.7998046875;8.05;152
1723.0;4423.7001953125;8.12;152
1724.0;4426.5;8.19;152
1725.0;4429.5;8.25;152
1726.0;4432.10009765625;8.31;152
1727.0;4434.5;8.38;152
1728.0;4437.10009765625;8.45;152
1729.0;4439.39990234375;8.53;152
1730.0;4442.0;8.61;152
1731.0;4444.7998046875;8.69;152
1732.0;4447.89990234375;8.77;152
1733.0;4451.10009765625;8.84;153
1734.0;4454.0;8.91;153
1735.0;4456.89990234375;8.96;153
1736.0;4459.7001953125;9.01;153
1737.0;4462.0;9.05;153
1738.0;4464.5;9.08;154
1739.0;4466.7998046875;9.11;154
1740.0;4469.2001953125;9.13;154
1741.0;4471.7001953125;9.26;154
1742.0;4474.10009765625;9.33;154
1743.0;4476.89990234375;9.38;154
1744.0;4479.39990234375;9.4;154
1745.0;4481.7998046875;9.41;154
1746.0;4484.5;9.42;153
1747.0;4487.2001953125;9.43;153
1748.0;4490.0;9.43;153
1749.0;4492.7998046875;9.43;153
1750.0;4495.60009765625;9.43;153
1751.0;4498.39990234375;9.42;153
1752.0;4500.5;9.42;153
1753.0;4502.7001953125;9.41;153
1754.0;4504.7001953125;9.41;152
1755.0;4506.89990234375;9.4;153
1756.0;4508.89990234375;9.4;153
1757.0;4511.10009765625;9.38;153
1758.0;4512.89990234375;9.36;153
1759.0;4514.89990234375;9.35;153
1760.0;4517.2998046875;9.33;153
1761.0;4520.39990234375;9.32;153
1762.0;4523.5;9.32;153
1763.0;4526.5;9.32;154
1764.0;4529.5;9.32;154
1765.0;4532.5;9.34;154
1766.0;4535.60009765625;9.34;154
1767.0;4538.60009765625;9.36;154
1768.0;4541.7001953125;9.38;154
1769.0;4544.39990234375;9.39;155
1770.0;4547.2998046875;9.39;155
1771.0;4549.89990234375;9.41;155
1772.0;4552.39990234375;9.42;155
1773.0;4554.60009765625;9.42;155
1774.0;4556.7001953125;9.42;155
1775.0;4558.89990234375;9.42;156
1776.0;4561.2001953125;9.4;156
1777.0;4563.39990234375;9.38;156
1778.0;4565.5;9.34;156
1779.0;4567.60009765625;9.26;156
1780.0;4569.60009765625;9.17;155
1781.0;4571.2998046875;9.08;155
1782.0;4573.7001953125;9.01;155
1783.0;4575.7998046875;8.98;155
1784.0;4578.2001953125;8.98;154
1785.0;4580.39990234375;9.01;154
1786.0;4582.7001953125;9.07;154
1787.0;4585.7001953125;9.16;154
1788.0;4588.7998046875;9.24;153
1789.0;4592.2998046875;9.3;153
1790.0;4595.60009765625;9.26;153
1791.0;4598.10009765625;9.31;153
1792.0;4601.2001953125;9.25;153
1793.0;4603.89990234375;9.16;153
1794.0;4606.39990234375;9.08;153
1795.0;4608.60009765625;9.06;153
1796.0;4610.60009765625;9.03;153
1797.0;4613.0;9.01;153
1798.0;4615.0;8.96;153
1799.0;4617.2001953125;8.88;153
1800.0;4619.7998046875;8.82;153
1801.0;4621.7998046875;8.71;153
1802.0;4624.10009765625;8.36;153
1803.0;4625.89990234375;8.0;153
1804.0;4627.7001953125;7.81;153
1805.0;4629.2998046875;7.77;153
1806.0;4631.2998046875;7.86;153
1807.0;4633.7998046875;8.03;153
1808.0;4636.2998046875;8.24;153
1809.0;4638.89990234375;8.38;153
1810.0;4641.2998046875;8.45;153
1811.0;4643.7001953125;8.48;153
1812.0;4646.5;8.5;153
1813.0;4649.2998046875;8.53;152
1814.0;4652.2998046875;8.65;152
1815.0;4654.7001953125;8.8;152
1816.0;4657.7001953125;8.93;152
1817.0;4660.7001953125;9.04;152
1818.0;4663.5;9.13;152
1819.0;4666.2998046875;9.17;152
1820.0;4669.0;9.19;152
1821.0;4671.7998046875;9.22;153
1822.0;4674.7998046875;9.28;153
1823.0;4677.60009765625;9.36;153
1824.0;4680.2998046875;9.47;153
1825.0;4682.89990234375;9.59;153
1826.0;4686.2001953125;9.73;153
1827.0;4689.89990234375;9.88;153
1828.0;4693.60009765625;10.04;153
1829.0;4697.5;10.37;153
1830.0;4701.7001953125;10.49;153
1831.0;4705.39990234375;10.66;153
1832.0;4708.7001953125;10.62;153
1833.0;4711.2998046875;10.48;153
1834.0;4713.7998046875;10.3;153
1835.0;4716.39990234375;10.17;152
1836.0;4718.7998046875;10.06;152
1837.0;4721.0;9.98;152
1838.0;4722.7001953125;9.87;152
1839.0;4724.5;9.68;152
1840.0;4726.39990234375;9.49;152
1841.0;4727.7998046875;9.33;152
1842.0;4729.89990234375;9.14;152
1843.0;4731.7001953125;9.01;151
1844.0;4732.7998046875;8.95;151
1845.0;4734.5;8.89;151
1846.0;4736.5;8.81;151
1847.0;4738.5;8.8;151
1848.0;4739.89990234375;8.79;151
1849.0;4742.2998046875;8.79;151
1850.0;4745.5;8.81;151
1851.0;4748.2001953125;8.94;151
1852.0;4751.10009765625;9.08;151
1853.0;4754.2998046875;9.23;151
1854.0;4757.5;9.76;151
1855.0;4760.5;10.5;151
1856.0;4764.10009765625;11.05;152
1857.0;4769.0;11.04;152
1858.0;4772.0;10.88;152
1859.0;4774.2998046875;10.39;152
1860.0;4776.39990234375;7.63;152
1861.0;4778.0;7.06;152
1862.0;4779.89990234375;6.85;152
1863.0;4781.2001953125;6.68;153
1864.0;4782.5;6.5;153
1865.0;4783.39990234375;6.5;153
1866.0;4783.60009765625;6.48;153
1867.0;4784.39990234375;6.47;153
1868.0;4786.0;6.53;153
1869.0;4787.39990234375;6.69;154
1870.0;4789.60009765625;6.92;154
1871.0;4792.2001953125;7.22;155
1872.0;4794.7001953125;7.56;155
1873.0;4797.39990234375;7.86;155
1874.0;4800.60009765625;8.1;155
1875.0;4803.89990234375;8.26;155
1876.0;4806.60009765625;8.43;155
1877.0;4809.7001953125;8.7;155
1878.0;4813.60009765625;8.92;155
1879.0;4816.2998046875;9.13;155
1880.0;4818.60009765625;9.3;155
1881.0;4821.2998046875;9.45;155
1882.0;4824.2001953125;9.61;155
1883.0;4827.39990234375;9.79;156
1884.0;4830.7001953125;9.98;156
1885.0;4834.10009765625;10.19;156
1886.0;4837.2998046875;10.42;156
1887.0;4840.7001953125;10.58;156
1888.0;4844.60009765625;10.75;156
1889.0;4848.10009765625;10.97;156
1890.0;4851.2001953125;11.04;156
1891.0;4854.10009765625;10.94;156
1892.0;4857.39990234375;10.85;156
1893.0;4860.2998046875;10.82;156
1894.0;4863.10009765625;10.82;156
1895.0;4866.10009765625;10.76;156
1896.0;4868.7998046875;10.6;156
1897.0;4870.60009765625;10.41;156
1898.0;4873.0;10.24;156
1899.0;4875.2998046875;10.03;156
1900.0;4877.7001953125;9.57;156
1901.0;4879.60009765625;9.22;156
1902.0;4881.7001953125;8.87;156
1903.0;4883.5;8.42;156
1904.0;4885.0;8.01;156
1905.0;4886.2001953125;7.59;156
1906.0;4887.0;7.01;156
1907.0;4887.7001953125;6.61;156
1908.0;4888.7998046875;6.5;156
1909.0;4890.2001953125;6.65;156
1910.0;4892.10009765625;6.95;156
1911.0;4893.89990234375;7.26;156
1912.0;4896.2998046875;7.54;156
1913.0;4898.39990234375;7.89;156
1914.0;4901.5;8.36;156
1915.0;4906.0;8.96;156
1916.0;4910.39990234375;9.47;156
1917.0;4914.7998046875;9.78;156
1918.0;4919.10009765625;10.02;156
1919.0;4922.7998046875;10.67;156
1920.0;4926.60009765625;11.05;156
1921.0;4929.7998046875;11.13;156
1922.0;4933.89990234375;11.19;156
1923.0;4937.39990234375;11.3;156
1924.0;4940.2998046875;11.35;156
1925.0;4943.2001953125;11.33;156
1926.0;4946.0;11.25;156
1927.0;4948.39990234375;11.17;156
1928.0;4951.0;11.17;157
1929.0;4953.89990234375;11.17;157
1930.0;4956.7998046875;11.04;157
1931.0;4959.5;10.73;157
1932.0;4961.39990234375;10.36;157
1933.0;4963.7001953125;9.85;157
1934.0;4966.2001953125;9.42;157
1935.0;4968.0;9.11;157
1936.0;4970.2998046875;8.97;157
1937.0;4972.39990234375;8.75;157
1938.0;4974.2001953125;8.59;157
1939.0;4975.7001953125;8.48;157
1940.0;4977.89990234375;8.41;156
1941.0;4980.5;8.32;156
1942.0;4982.60009765625;8.32;156
1943.0;4984.39990234375;8.28;156
1944.0;4986.60009765625;8.28;156
1945.0;4988.89990234375;8.33;156
1946.0;4991.60009765625;8.42;155
1947.0;4994.10009765625;8.55;155
1948.0;4996.89990234375;8.66;155
1949.0;4999.5;8.72;155
1950.0;5001.7998046875;8.65;155
1951.0;5004.2998046875;8.65;155
1952.0;5006.7998046875;8.54;155
1953.0;5009.10009765625;8.4;155
1954.0;5011.2001953125;8.29;154
1955.0;5013.0;8.2;154
1956.0;5015.0;8.08;154
1957.0;5016.89990234375;7.93;154
1958.0;5018.2001953125;7.74;153
1959.0;5019.60009765625;7.63;153
1960.0;5021.2998046875;7.75;153
1961.0;5023.2001953125;7.88;153
1962.0;5025.7001953125;8.18;153
1963.0;5028.39990234375;8.51;152
1964.0;5031.39990234375;8.8;152
1965.0;5034.10009765625;9.0;152
1966.0;5036.7998046875;9.1;152
1967.0;5040.0;9.14;152
1968.0;5043.39990234375;9.2;152
1969.0;5046.60009765625;9.22;151
1970.0;5049.7001953125;9.2;151
1971.0;5051.5;9.18;151
1972.0;5053.39990234375;9.16;151
1973.0;5055.39990234375;9.2;151
1974.0;5058.10009765625;9.76;151
1975.0;5061.2001953125;14.41;151
1976.0;5066.2001953125;15.16;151
1977.0;5070.60009765625;15.01;151
1978.0;5074.7998046875;14.05;151
1979.0;5078.39990234375;12.57;151
1980.0;5081.7001953125;11.83;151
1981.0;5085.2001953125;11.03;151
1982.0;5089.0;10.43;151
1983.0;5092.10009765625;10.34;151
1984.0;5094.60009765625;10.43;152
1985.0;5096.5;10.52;152
1986.0;5098.39990234375;10.44;152
1987.0;5100.7998046875;10.17;152
1988.0;5103.0;9.66;152
1989.0;5105.10009765625;9.22;152
1990.0;5107.2001953125;8.7;152
1991.0;5109.2998046875;8.47;152
1992.0;5111.2001953125;8.52;152
1993.0;5113.39990234375;8.73;152
1994.0;5115.60009765625;8.97;153
1995.0;5117.7001953125;9.29;153
1996.0;5120.39990234375;9.62;153
1997.0;5123.2001953125;9.9;153
1998.0;5126.89990234375;10.1;153
1999.0;5130.2001953125;10.35;154
2000.0;5133.39990234375;10.56;154
2001.0;5137.2998046875;10.83;154
2002.0;5140.89990234375;11.0;154
2003.0;5144.89990234375;11.41;154
2004.0;5148.39990234375;11.45;154
2005.0;5151.60009765625;11.38;154
2006.0;5154.7998046875;11.24;154
2007.0;5157.7001953125;11.19;154
2008.0;5160.89990234375;11.15;154
2009.0;5163.7998046875;11.12;153
2010.0;5166.7998046875;11.15;153
2011.0;5169.39990234375;11.16;153
2012.0;5171.89990234375;11.12;153
2013.0;5174.39990234375;11.09;153
2014.0;5177.10009765625;11.07;153
2015.0;5179.89990234375;11.03;153
2016.0;5182.89990234375;10.99;152
2017.0;5185.10009765625;10.94;152
2018.0;5187.2998046875;10.87;152
2019.0;5189.39990234375;10.72;153
2020.0;5191.89990234375;10.59;153
2021.0;5194.0;10.53;153
2022.0;5197.10009765625;10.51;153
2023.0;5199.2998046875;10.45;153
2024.0;5202.0;10.51;153
2025.0;5204.10009765625;10.5;153
2026.0;5207.5;10.43;153
2027.0;5210.39990234375;10.32;154
2028.0;5212.60009765625;10.23;154
2029.0;5215.5;10.04;154
2030.0;5218.39990234375;9.86;154
2031.0;5219.89990234375;9.7;155
2032.0;5221.2001953125;9.59;155
2033.0;5223.2998046875;9.5;155
2034.0;5225.2998046875;9.46;155
2035.0;5226.7001953125;9.5;156
2036.0;5229.39990234375;9.55;156
2037.0;5232.7998046875;9.6;157
2038.0;5235.10009765625;9.64;157
2039.0;5237.60009765625;9.64;157
2040.0;5240.5;9.66;157
2041.0;5244.2001953125;9.68;157
2042.0;5247.60009765625;9.7;157
2043.0;5250.5;9.73;157
2044.0;5253.39990234375;9.8;157
2045.0;5255.89990234375;9.88;157
2046.0;5258.7998046875;9.95;157
2047.0;5262.10009765625;10.0;157
2048.0;5265.2001953125;10.02;157
2049.0;5267.89990234375;9.94;157
2050.0;5270.5;9.92;156
2051.0;5273.5;9.84;156
2052.0;5276.0;9.77;156
2053.0;5278.7001953125;9.77;156
2054.0;5280.7998046875;9.69;156
2055.0;5283.10009765625;9.53;156
2056.0;5284.5;9.39;156
2057.0;5286.2998046875;9.28;156
2058.0;5287.89990234375;9.25;156
2059.0;5290.5;9.18;156
2060.0;5292.0;9.22;157
2061.0;5294.2001953125;9.31;157
2062.0;5295.89990234375;9.43;157
2063.0;5298.7001953125;9.62;157
2064.0;5301.7998046875;9.77;157
2065.0;5305.2998046875;9.77;157
2066.0;5308.0;9.65;157
2067.0;5310.10009765625;9.48;157
2068.0;5311.89990234375;9.3;157
2069.0;5314.2998046875;9.19;158
2070.0;5316.89990234375;9.12;158
2071.0;5319.2998046875;9.1;158
2072.0;5320.7001953125;9.1;158
2073.0;5322.5;9.1;158
2074.0;5324.2001953125;9.12;158
2075.0;5327.10009765625;9.19;157
2076.0;5330.10009765625;9.31;157
2077.0;5334.0;9.45;157
2078.0;5337.7998046875;9.73;156
2079.0;5341.39990234375;9.85;156
2080.0;5344.60009765625;9.98;156
2081.0;5347.60009765625;10.06;155
2082.0;5350.39990234375;10.09;155
2083.0;5353.2998046875;10.07;155
2084.0;5355.7001953125;10.01;155
2085.0;5357.2001953125;9.91;155
2086.0;5358.2001953125;9.81;154
2087.0;5359.2998046875;9.7;154
2088.0;5360.39990234375;9.58;154
2089.0;5361.7001953125;9.47;154
2090.0;5363.7001953125;9.37;154
2091.0;5366.2001953125;9.28;154
2092.0;5368.7001953125;9.22;154
2093.0;5370.60009765625;9.18;154
2094.0;5372.89990234375;9.14;154
2095.0;5375.60009765625;9.1;154
2096.0;5377.5;9.05;154
2097.0;5379.2998046875;8.98;154
2098.0;5381.2998046875;8.89;154
2099.0;5383.5;8.83;154
2100.0;5385.39990234375;8.79;153
2101.0;5387.5;8.77;153
2102.0;5390.10009765625;8.93;153
2103.0;5393.2001953125;9.06;153
2104.0;5396.0;9.19;153
2105.0;5399.10009765625;9.29;153
2106.0;5402.39990234375;9.37;153
2107.0;5405.7001953125;9.45;153
2108.0;5408.60009765625;9.48;153
2109.0;5411.2001953125;9.56;153
2110.0;5413.7001953125;9.55;153
2111.0;5416.10009765625;9.61;152
2112.0;5418.5;9.64;152
2113.0;5421.60009765625;9.82;152
2114.0;5424.2998046875;10.03;152
2115.0;5427.10009765625;10.15;152
2116.0;5430.2001953125;10.15;151
2117.0;5432.7998046875;10.06;151
2118.0;5435.2001953125;9.68;151
2119.0;5436.7001953125;8.61;151
2120.0;5438.2001953125;7.97;151
2121.0;5440.0;7.55;151
2122.0;5441.39990234375;7.22;151
2123.0;5442.5;6.74;151
2124.0;5442.89990234375;6.46;151
2125.0;5443.0;6.3;151
2126.0;5444.39990234375;6.39;151
2127.0;5446.2998046875;6.58;151
2128.0;5448.7001953125;7.23;151
2129.0;5451.7001953125;12.78;151
2130.0;5456.2001953125;14.57;151
2131.0;5460.2998046875;14.14;151
2132.0;5464.39990234375;13.32;151
2133.0;5468.10009765625;12.24;151
2134.0;5471.7998046875;12.27;151
2135.0;5475.89990234375;12.26;152
2136.0;5479.60009765625;12.2;152
2137.0;5482.7001953125;12.13;152
2138.0;5485.39990234375;12.1;152
2139.0;5488.7001953125;12.12;152
2140.0;5492.2001953125;12.19;152
2141.0;5495.0;12.28;152
2142.0;5496.7998046875;12.31;152
2143.0;5498.7998046875;12.25;152
2144.0;5500.5;12.1;152
2145.0;5502.89990234375;11.87;152
2146.0;5504.2998046875;11.57;152
2147.0;5504.2998046875;11.31;152
2148.0;5504.2998046875;11.07;153
2149.0;5504.2998046875;10.86;153
2150.0;5506.10009765625;10.68;153
2151.0;5508.89990234375;10.52;153
2152.0;5511.2998046875;10.4;153
2153.0;5513.7001953125;10.35;154
2154.0;5516.2998046875;10.28;154
2155.0;5519.0;10.24;154
2156.0;5522.5;10.23;155
2157.0;5525.60009765625;10.23;155
2158.0;5528.5;10.26;155
2159.0;5532.0;10.31;155
2160.0;5535.7998046875;10.38;156
2161.0;5539.39990234375;10.11;156
2162.0;5542.0;6.25;156
2163.0;5543.2001953125;4.06;156
2164.0;5543.7998046875;4.81;156
2165.0;5544.60009765625;5.92;156
